TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
msdb,dbo,sysutility_mi_configuration_internal,configuration_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,contains_over_utilized_databases,8,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,contains_over_utilized_filegroups,9,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,contains_over_utilized_volumes,7,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,contains_over_utilized_volumes,6,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,contains_under_utilized_databases,9,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,contains_under_utilized_filegroups,10,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,contains_under_utilized_volumes,8,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,contains_under_utilized_volumes,7,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_send_retries,conversation_handle,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_secondaries,copy_enabled,9,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_secondary,copy_job_id,7,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmail_faileditems,copy_recipients,4,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_unsentitems,copy_recipients,4,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_sentitems,copy_recipients,4,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_allitems,copy_recipients,4,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_mailitems,copy_recipients,4,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysalerts,count_reset_date,19,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysalerts,count_reset_time,20,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysalerts_performance_counters_view,counter_name,2,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_architecture,9,,YES,nvarchar,64,128,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_architecture_id,5,((-1)),NO,decimal,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_caption,3,(N''),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_caption,7,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_clock_speed,11,,YES,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_clock_speed,7,((0.0)),NO,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_family,8,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_family_id,4,((-1)),NO,decimal,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_max_clock_speed,6,((0.0)),NO,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers,cpu_max_clock_speed,7,,YES,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_max_clock_speed,10,,YES,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,cpu_name,6,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers,cpu_name,6,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,cpu_name,2,(N''),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,cpu_time_ms_at_last_upload,10,,YES,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,sysmail_attachments_transfer,create_date,6,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysmail_query_transfer,create_date,3,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysmaintplan_plans,create_date,4,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,backupfile,create_lsn,16,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,syspolicy_conditions,created_by,5,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policies_internal,created_by,15,(suser_sname()),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policies,created_by,15,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_managed_instances,created_by,5,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_conditions_internal,created_by,5,(suser_sname()),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_managed_instances_internal,created_by,5,(suser_sname()),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances,created_by,8,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_history_internal,created_by,17,([dbo].[fn_sysdac_get_currentusername]()),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances_internal,created_by,8,([dbo].[fn_sysdac_get_currentusername]()),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases,CreateDate,5,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysssispackages,createdate,4,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_ucp_databases_stub,CreateDate,9,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,MSdbms_datatype,createparams,4,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,vw_autoadmin_health_status,Credential errors,5,,YES,varchar,30,30,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysproxies,credential_date_created,7,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysproxies,credential_id,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_server,credential_id,6,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_session_statistics_internal,cumulative_cpu_ms,6,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,dm_hadr_automatic_seeding_history,current_state,8,,NO,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_cpu_utilizations,current_utilization,3,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_utilizations,current_utilization,3,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_cpu_utilizations,current_utilization,4,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,current_utilization,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_utilizations,current_utilization,5,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_volume_space_utilizations,current_utilization,6,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,current_utilization,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,syspolicy_configuration,current_value,2,,YES,sql_variant,0,0,,,,,,,,,,,,,
msdb,dbo,syspolicy_configuration_internal,current_value,2,,NO,sql_variant,0,0,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_configuration_internal,current_value,2,,YES,sql_variant,0,0,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_configuration,current_value,2,,YES,sql_variant,0,0,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_collection_time,8,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_count,1,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_count,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dacs_stub,dac_deploy_date,5,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_deployed_date,3,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_description,4,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dacs_stub,dac_description,6,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_healthy_count,2,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_healthy_count,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dacs_stub,dac_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_session_statistics_internal,dac_instance_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,dac_instance_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_file_space_health_internal,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dacs_stub,dac_name,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_health_internal,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_health,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_policy_type,dac_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_health,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_cpu_utilizations,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_policies,dac_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_volume_space_utilizations,dac_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,dac_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_history_internal,dac_object_name_posttran,12,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_history_internal,dac_object_name_pretran,11,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_history_internal,dac_object_type,6,,NO,tinyint,,,3,10,0,,,,,,,,,,
msdb,dbo,sysdac_history_internal,dac_object_type_name,7,,YES,varchar,8,8,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_on_over_utilized_computer_count,6,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_on_over_utilized_computer_count,6,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_on_under_utilized_computer_count,7,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_on_under_utilized_computer_count,7,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_over_utilize_count,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_over_utilize_count,4,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_percent_total_cpu_utilization,5,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dacs_stub,dac_percent_total_cpu_utilization,11,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_physical_server_name,7,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_processing_time,9,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,dac_processor_health_state,6,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,dac_server_instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_health,dac_server_instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_policy_type,dac_server_instance_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_policies,dac_server_instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_deployed_dacs,dac_server_instance_name,6,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_health_internal,dac_server_instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_file_space_health_internal,dac_server_instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_under_utilize_count,5,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_under_utilize_count,5,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_unhealthy_count,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_unhealthy_count,3,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_policies,dac_urn,3,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_files_on_over_utilized_volume_count,8,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_files_on_over_utilized_volume_count,8,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_files_on_under_utilized_volume_count,9,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_files_on_under_utilized_volume_count,9,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_over_utilized_file_count,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_over_utilized_file_count,10,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_over_utilized_processor_count,12,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_over_utilized_processor_count,12,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_under_utilized_file_count,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_under_utilized_file_count,11,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health_internal,dac_with_under_utilized_processor_count,13,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_aggregated_dac_health,dac_with_under_utilized_processor_count,13,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,smart_backup_files,database_backup_lsn,11,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,backupset,database_backup_lsn,24,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,backupset,database_creation_date,25,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,smart_backup_files,database_guid,19,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,backupset,database_guid,56,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,suspect_pages,database_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,database_id,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysalerts,database_name,16,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_session_statistics_internal,database_name,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,logmarkhistory,database_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_database_health_internal,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupset,database_name,34,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysjobsteps,database_name,14,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_file_space_health_internal,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,smart_backup_files,database_name,7,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_space_utilization_stub,database_name,7,(''),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups_stub,database_name,6,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,database_name,6,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles_stub,database_name,6,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_cpu_utilization_stub,database_name,6,(''),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdbmaintplan_history,database_name,4,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdbmaintplan_databases,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups_with_policy_violations_internal,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances,database_name,9,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_file_space_health,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_database_health,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_database_files,database_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles,database_name,12,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_history_detail,database_name,4,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups,database_name,5,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_error_detail,database_name,4,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles,database_name,12,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysjobsteps,database_user_name,15,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupset,database_version,32,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,autoadmin_backup_configuration_summary,DatabaseCount,9,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,databasefile_name,7,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,databasefile_name,7,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdtslog90,databytes,11,,YES,image,2147483647,2147483647,,,,,,,,,,,,,
msdb,dbo,sysssislog,databytes,11,,YES,image,2147483647,2147483647,,,,,,,,,,,,,
msdb,dbo,sysssislog,datacode,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdtslog90,datacode,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,MSdbms_datatype_mapping,dataloss,9,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysdatatypemappings,dataloss,21,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,MSdbms_datatype,datatype_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,MSdbms_datatype_mapping,datatype_mapping_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdac_history_internal,date_created,18,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysdac_instances_internal,date_created,7,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysdac_instances,date_created,7,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syspolicy_conditions_internal,date_created,3,(getdate()),YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_ucp_managed_instances_internal,date_created,4,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_managed_instances,date_created,4,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,syspolicy_policies,date_created,5,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,date_created,17,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysjobs_view,date_created,17,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,date_created,5,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysdbmaintplans,date_created,3,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysjobs,date_created,17,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysjobstepslogs,date_created,3,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syspolicy_conditions,date_created,3,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysschedules,date_created,17,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,date_created,4,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysdownloadlist,date_downloaded,9,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,date_modified,17,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysjobs,date_modified,18,,NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysschedules,date_modified,18,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syspolicy_conditions,date_modified,7,,YES,datetime,,,,,,3,,,,,,,,,
